dite,skolka,poradi
1478,9,42
1478,47,43
1478,61,44
1478,53,45
1478,86,46
1478,64,47
1478,120,48
1478,134,49
1478,31,50
1478,62,51
1478,85,52
1478,80,53
1478,42,54
1478,69,55
1478,23,56
1478,21,57
1478,37,58
1478,24,59
1478,132,60
1478,89,61
1478,106,62
1478,49,63
1478,1,64
1478,46,65
1478,39,66
1478,76,67
1478,79,68
1478,87,69
1478,2,70
1478,16,71
1478,17,72
1479,34,1
1479,100,2
1479,48,3
1479,101,4
1479,95,5
1479,94,6
1479,81,7
1479,135,8
1479,20,9
1479,109,10
1479,51,11
1479,44,12
1479,102,13
1479,122,14
1479,36,15
1479,60,16
1479,29,17
1479,128,18
1479,32,19
1479,63,20
1479,75,21
1479,133,22
1479,130,23
1479,78,24
1479,88,25
1479,115,26
1479,10,27
1479,65,28
1479,72,29
1479,90,30
1479,131,31
1479,6,32
1479,108,33
1479,112,34
1479,113,35
1479,77,36
1479,26,37
1479,55,38
1479,38,39
1479,0,40
1479,23,41
1479,91,42
1479,28,43
1479,56,44
1479,41,45
1479,7,46
1479,92,47
1479,99,48
1479,71,49
1479,47,50
1479,84,51
1479,114,52
1479,97,53
1479,57,54
1479,120,55
1479,64,56
1479,5,57
1479,31,58
1479,134,59
1479,62,60
1479,85,61
1479,42,62
1479,15,63
1479,37,64
1479,21,65
1479,132,66
1479,106,67
1479,49,68
1479,103,69
1479,1,70
1479,83,71
1479,13,72
1479,79,73
1479,87,74
1479,17,75
1480,70,1
1480,48,2
1480,4,3
1480,124,4
1480,81,5
1480,20,6
1480,25,7
1480,119,8
1480,78,9
1480,10,10
1480,112,11
1480,0,12
1480,105,13
1480,28,14
1480,22,15
1480,5,16
1480,134,17
1480,89,18
1480,49,19
1480,30,20
1480,127,21
1481,34,1
1481,70,2
1481,66,3
1481,19,4
1481,4,5
1481,20,6
1481,14,7
1481,109,8
1481,51,9
1481,102,10
1481,122,11
1481,121,12
1481,29,13
1481,128,14
1481,43,15
1481,119,16
1481,75,17
1481,133,18
1481,73,19
1481,59,20
1481,40,21
1481,78,22
1481,115,23
1481,65,24
1481,72,25
1481,131,26
1481,118,27
1481,54,28
1481,87,29
1481,104,30
1481,11,31
1481,67,32
1481,18,33
1481,136,34
1481,41,35
1481,26,36
1481,55,37
1481,23,38
1481,91,39
1481,28,40
1481,105,41
1481,0,42
1481,7,43
1481,125,44
1481,71,45
1481,22,46
1481,61,47
1481,114,48
1481,53,49
1481,98,50
1481,97,51
1481,57,52
1481,64,53
1481,120,54
1481,134,55
1481,42,56
1481,80,57
1481,24,58
1481,129,59
1481,89,60
1481,106,61
1481,49,62
1481,1,63
1481,83,64
1481,30,65
1481,76,66
1481,79,67
1481,3,68
1481,2,69
1481,93,70
1481,27,71
1482,33,1
1482,34,2
1482,50,3
1482,4,4
1482,95,5
1482,81,6
1482,14,7
1482,109,8
1482,102,9
1482,36,10
1482,63,11
1482,88,12
1482,115,13
1482,131,14
1482,118,15
1482,6,16
1482,67,17
1482,113,18
1482,18,19
1482,105,20
1482,91,21
1482,71,22
1482,57,23
1482,64,24
1482,69,25
1482,15,26
1482,132,27
1482,103,28
1482,83,29
1482,79,30
1482,87,31
1482,93,32
1482,121,33
1482,60,34
1482,43,35
1482,75,36
1482,59,37
1482,72,38
1482,108,39
1482,55,40
1482,23,41
1482,86,42
1482,62,43
1482,8,44
1482,129,45
1482,89,46
1482,1,47
1482,46,48
1482,127,49
1482,110,50
1482,20,51
1482,51,52
1482,107,53
1482,25,54
1482,32,55
1482,119,56
1482,133,57
1482,116,58
1482,104,59
1482,11,60
1482,111,61
1482,96,62
1482,56,63
1482,125,64
1482,99,65
1482,61,66
1482,97,67
1482,120,68
1482,80,69
1482,30,70
1482,2,71
1482,27,72
1482,74,73
1482,48,74
1482,66,75
1482,101,76
1482,122,77
1482,29,78
1482,40,79
1482,123,80
1482,10,81
1482,12,82
1482,117,83
1482,136,84
1482,26,85
1482,47,86
1482,9,87
1482,42,88
1482,49,89
1482,76,90
1482,16,91
1483,34,1
1483,66,2
1483,35,3
1483,51,4
1483,107,5
1483,44,6
1483,43,7
1483,133,8
1483,73,9
1483,12,10
1483,115,11
1483,6,12
1483,67,13
1483,26,14
1483,56,15
1483,92,16
1483,7,17
1483,45,18
1483,57,19
1483,64,20
1483,134,21
1483,42,22
1483,8,23
1483,132,24
1484,14,1
1484,107,2
1484,102,3
1484,121,4
1484,40,5
1484,115,6
1484,131,7
1484,11,8
1484,111,9
1484,55,10
1484,28,11
1484,56,12
1484,9,13
1484,61,14
1484,120,15
1484,85,16
1484,37,17
1484,132,18
1484,89,19
1484,103,20
1484,39,21
1484,79,22
1484,2,23
1484,93,24
1485,50,1
1485,4,2
1485,95,3
1485,81,4
1485,14,5
1485,102,6
1485,36,7
1485,88,8
1485,90,9
1485,118,10
1485,67,11
1485,113,12
1485,38,13
1485,105,14
1485,114,15
1485,64,16
1485,21,17
1485,15,18
1485,132,19
1485,103,20
1485,83,21
1485,13,22
1485,79,23
1485,87,24
1485,19,25
1485,135,26
1485,121,27
1485,43,28
1485,75,29
1485,59,30
1485,73,31
1485,58,32
1485,65,33
1485,72,34
1485,55,35
1485,23,36
1485,7,37
1485,86,38
1485,98,39
1485,62,40
1485,37,41
1485,8,42
1485,1,43
1485,46,44
1485,127,45
1485,110,46
1485,51,47
1485,107,48
1485,44,49
1485,133,50
1485,54,51
1485,116,52
1485,92,53
1485,125,54
1485,61,55
1485,97,56
1485,53,57
1485,120,58
1485,80,59
1485,24,60
1485,39,61
1485,82,62
1485,2,63
1485,27,64
1485,70,65
1485,48,66
1485,66,67
1485,35,68
1485,101,69
1485,29,70
1485,130,71
1485,40,72
1485,12,73
1485,112,74
1485,117,75
1485,26,76
1485,126,77
1485,52,78
1485,136,79
1485,47,80
1485,45,81
1485,76,82
1485,3,83
1485,17,84
1486,70,1
1486,48,2
1486,93,3
1486,19,4
1486,95,5
1486,124,6
1486,14,7
1486,109,8
1486,51,9
1486,128,10
1486,25,11
1486,123,12
1486,58,13
1486,10,14
1486,72,15
1486,116,16
1486,113,17
1486,77,18
1486,117,19
1486,136,20
1486,55,21
1486,26,22
1486,38,23
1486,105,24
1486,28,25
1486,7,26
1486,125,27
1486,22,28
1486,9,29
1486,47,30
1486,84,31
1486,45,32
1486,97,33
1486,98,34
1486,57,35
1486,86,36
1486,64,37
1486,5,38
1486,134,39
1486,85,40
1486,76,41
1486,15,42
1486,37,43
1486,24,44
1486,129,45
1486,103,46
1486,1,47
1486,83,48
1486,30,49
1486,39,50
1486,2,51
1486,16,52
1487,34,1
1487,48,2
1487,101,3
1487,50,4
1487,19,5
1487,4,6
1487,94,7
1487,135,8
1487,20,9
1487,109,10
1487,14,11
1487,121,12
1487,29,13
1487,60,14
1487,119,15
1487,43,16
1487,75,17
1487,59,18
1487,133,19
1487,68,20
1487,118,21
1487,16,22
1487,104,23
1487,67,24
1487,18,25
1487,117,26
1487,136,27
1487,52,28
1487,41,29
1487,23,30
1487,105,31
1487,96,32
1487,56,33
1487,91,34
1487,99,35
1487,45,36
1487,97,37
1487,98,38
1487,64,39
1487,134,40
1487,85,41
1487,42,42
1487,21,43
1487,132,44
1487,49,45
1487,1,46
1487,39,47
1487,30,48
1487,79,49
1487,3,50
1487,93,51
1488,34,1
1488,70,2
1488,110,3
1488,35,4
1488,50,5
1488,95,6
1488,124,7
1488,14,8
1488,109,9
1488,121,10
1488,127,11
1488,25,12
1488,63,13
1488,119,14
1488,43,15
1488,75,16
1488,73,17
1488,130,18
1488,123,19
1488,40,20
1488,10,21
1488,58,22
1488,72,23
1488,118,24
1488,104,25
1488,108,26
1488,11,27
1488,112,28
1488,77,29
1488,113,30
1488,116,31
1488,136,32
1488,52,33
1488,26,34
1488,23,35
1488,96,36
1488,28,37
1488,7,38
1488,125,39
1488,84,40
1488,97,41
1488,98,42
1488,64,43
1488,134,44
1488,42,45
1488,13,46
1488,15,47
1488,37,48
1488,49,49
1488,83,50
1488,76,51
1488,79,52
1488,3,53
1488,27,54
1489,117,1
1489,136,2
1489,48,3
1489,42,4
1489,126,5
1489,2,6
1489,22,7
1489,122,8
1489,113,9
1489,77,10
1490,7,1
1490,29,2
1490,78,3
1491,74,1
1491,4,2
1491,95,3
1491,14,4
1491,121,5
1491,63,6
1491,119,7
1491,75,8
1491,130,9
1491,78,10
1491,88,11
1491,115,12
1491,6,13
1491,18,14
1491,38,15
1491,7,16
1491,9,17
1491,47,18
1491,57,19
1491,80,20
1491,15,21
1491,21,22
1491,24,23
1491,82,24
1491,3,25
1492,74,1
1492,34,2
1492,48,3
1492,35,4
1492,110,5
1492,50,6
1492,19,7
1492,4,8
1492,94,9
1492,124,10
1492,81,11
1492,20,12
1492,14,13
1492,102,14
1492,36,15
1492,60,16
1492,121,17
1492,29,18
1492,32,19
1492,63,20
1492,119,21
1492,43,22
1492,59,23
1492,73,24
1492,68,25
1492,10,26
1492,88,27
1492,115,28
1492,131,29
1492,6,30
1492,116,31
1492,112,32
1492,113,33
1492,18,34
1492,136,35
1492,55,36
1492,41,37
1492,0,38
1492,126,39
1492,91,40
1492,26,41
1492,56,42
1492,52,43
1492,38,44
1492,99,45
1492,71,46
1492,22,47
1492,45,48
1492,114,49
1492,53,50
1492,5,51
1492,62,52
1492,85,53
1492,80,54
1492,8,55
1492,37,56
1492,129,57
1492,106,58
1492,89,59
1492,49,60
1492,103,61
1492,83,62
1492,76,63
1492,87,64
1492,2,65
1492,17,66
1493,34,1
1493,70,2
1493,50,3
1493,4,4
1493,95,5
1493,94,6
1493,81,7
1493,135,8
1493,14,9
1493,44,10
1493,29,11
1493,25,12
1493,133,13
1493,130,14
1493,123,15
1493,10,16
1493,12,17
1493,115,18
1493,65,19
1493,72,20
1493,131,21
1493,54,22
1493,87,23
1493,113,24
1493,117,25
1493,126,26
1493,91,27
1493,96,28
1493,105,29
1493,7,30
1493,99,31
1493,9,32
1493,47,33
1493,61,34
1493,114,35
1493,45,36
1493,64,37
1493,120,38
1493,31,39
1493,62,40
1493,80,41
1493,37,42
1493,21,43
1493,24,44
1493,129,45
1493,103,46
1493,3,47
1493,16,48
1493,17,49
1494,34,1
1494,50,2
1494,4,3
1494,95,4
1494,81,5
1494,102,6
1494,88,7
1494,90,8
1494,131,9
1494,118,10
1494,6,11
1494,67,12
1494,113,13
1494,18,14
1494,38,15
1494,91,16
1494,28,17
1494,57,18
1494,134,19
1494,21,20
1494,132,21
1494,103,22
1494,13,23
1494,93,24
1494,19,25
1494,135,26
1494,121,27
1494,60,28
1494,43,29
1494,75,30
1494,59,31
1494,65,32
1494,72,33
1494,108,34
1494,55,35
1494,7,36
1494,22,37
1494,31,38
1494,129,39
1494,89,40
1494,127,41
1494,110,42
1494,20,43
1494,44,44
1494,25,45
1494,32,46
1494,133,47
1494,54,48
1494,11,49
1494,77,50
1494,96,51
1494,56,52
1494,92,53
1494,99,54
1494,61,55
1494,53,56
1494,80,57
1494,39,58
1494,30,59
1494,48,60
1494,66,61
1494,35,62
1494,101,63
1494,124,64
1494,29,65
1494,130,66
1494,123,67
1494,10,68
1494,112,69
1494,117,70
1494,136,71
1494,26,72
1494,52,73
1494,41,74
1494,47,75
1494,9,76
1494,5,77
1494,49,78
1494,3,79
1495,35,1
1495,19,2
1495,81,3
1495,44,4
1495,128,5
1495,43,6
1495,59,7
1495,58,8
1495,65,9
1495,118,10
1495,104,11
1495,113,12
1495,77,13
1495,55,14
1495,105,15
1495,28,16
1495,56,17
1495,7,18
1495,71,19
1495,9,20
1495,85,21
1495,80,22
1495,49,23
1495,30,24
1495,127,25
1496,33,1
1496,70,2
1496,110,3
1496,50,4
1496,81,5
1496,20,6
1496,44,7
1496,60,8
1496,29,9
1496,25,10
1496,43,11
1496,133,12
1496,73,13
1496,72,14
1496,54,15
1496,6,16
1496,104,17
1496,67,18
1496,18,19
1496,136,20
1496,105,21
1496,7,22
1496,47,23
1496,45,24
1496,64,25
1496,13,26
1496,24,27
1496,103,28
1496,1,29
1496,83,30
1496,76,31
1496,79,32
1496,17,33
1497,33,1
1497,70,2
1497,59,3
1497,35,4
1497,21,5
1497,123,6
1497,78,7
1497,94,8
1497,9,9
1497,81,10
1497,49,11
1497,83,12
1497,76,13
1497,44,14
1497,11,15
1497,113,16
1498,34,1
1498,100,2
1498,70,3
1498,48,4
1498,66,5
1498,101,6
1498,50,7
1498,4,8
1498,95,9
1498,124,10
1498,20,11
1498,14,12
1498,109,13
1498,44,14
1498,102,15
1498,122,16
1498,121,17
1498,60,18
1498,36,19
1498,128,20
1498,63,21
1498,43,22
1498,75,23
1498,59,24
1498,73,25
1498,130,26
1498,58,27
1498,72,28
1498,131,29
1498,90,30
1498,54,31
1498,16,32
1498,87,33
1498,104,34
1498,108,35
1498,77,36
1498,117,37
1498,55,38
1498,111,39
1498,0,40
1498,52,41
1498,92,42
1498,7,43
1498,71,44
1498,9,45
1498,47,46
1498,61,47
1498,84,48
1498,97,49
1498,86,50
1498,120,51
1498,5,52
1498,134,53
1498,31,54
1498,85,55
1498,42,56
1498,80,57
1498,8,58
1498,24,59
1498,89,60
1498,106,61
1498,49,62
1498,82,63
1498,30,64
1498,76,65
1498,39,66
1498,83,67
1498,3,68
1498,2,69
1498,93,70
1499,18,1
1499,32,2
1499,23,3
1499,68,4
1499,123,5
1499,132,6
1499,88,7
1499,72,8
1499,90,9
1499,30,10
1499,3,11
1499,127,12
1500,74,1
1500,33,2
1500,100,3
1500,66,4
1500,110,5
1500,101,6
1500,50,7
1500,95,8
1500,124,9
1500,135,10
1500,102,11
1500,122,12
1500,29,13
1500,60,14
1500,128,15
1500,127,16
1500,63,17
1500,75,18
1500,130,19
1500,68,20
1500,123,21
1500,78,22
1500,12,23
1500,115,24
1500,131,25
1500,90,26
1500,118,27
1500,54,28
1500,116,29
1500,67,30
1500,11,31
1500,77,32
1500,117,33
1500,55,34
1500,126,35
1500,0,36
1500,23,37
1500,105,38
1500,28,39
1500,56,40
1500,38,41
1500,91,42
1500,92,43
1500,71,44
1500,22,45
1500,9,46
1500,47,47
1500,61,48
1500,84,49
1500,45,50
1500,114,51
1500,57,52
1500,97,53
1500,64,54
1500,5,55
1500,134,56
1500,31,57
1500,85,58
1500,80,59
1500,76,60
1500,69,61
1500,8,62
1500,21,63
1500,37,64
1500,15,65
1500,129,66
1500,89,67
1500,106,68
1500,103,69
1500,82,70
1500,30,71
1500,13,72
1500,79,73
1500,87,74
1500,93,75
1500,17,76
1501,74,1
1501,33,2
1501,100,3
1501,48,4
1501,66,5
1501,50,6
1501,4,7
1501,95,8
1501,124,9
1501,94,10
1501,51,11
1501,44,12
1501,121,13
1501,36,14
1501,127,15
1501,128,16
1501,32,17
1501,75,18
1501,59,19
1501,130,20
1501,68,21
1501,73,22
1501,58,23
1501,12,24
1501,116,25
1501,104,26
1501,113,27
1501,77,28
1501,117,29
1501,26,30
1501,111,31
1501,136,32
1501,28,33
1501,56,34
1501,99,35
1501,97,36
1501,98,37
1501,120,38
1501,5,39
1501,31,40
1501,62,41
1501,85,42
1501,80,43
1501,42,44
1501,13,45
1501,21,46
1501,15,47
1501,132,48
1501,106,49
1501,89,50
1501,49,51
1501,1,52
1501,46,53
1501,82,54
1501,76,55
1501,39,56
1501,83,57
1501,79,58
1501,3,59
1502,33,1
1502,48,2
1502,50,3
1502,17,4
1502,124,5
1502,81,6
1502,135,7
1502,14,8
1502,51,9
1502,107,10
1502,102,11
1502,36,12
1502,29,13
1502,32,14
1502,63,15
1502,43,16
1502,119,17
1502,59,18
1502,130,19
1502,73,20
1502,58,21
1502,40,22
1502,78,23
1502,12,24
1502,65,25
1502,72,26
1502,90,27
1502,131,28
1502,118,29
1502,16,30
1502,3,31
1502,116,32
1502,104,33
1502,67,34
1502,18,35
1502,136,36
1502,126,37
1502,41,38
1502,0,39
1502,96,40
1502,56,41
1502,7,42
1502,99,43
1502,47,44
1502,61,45
1502,45,46
1502,53,47
1502,98,48
1502,64,49
1502,5,50
1502,31,51
1502,80,52
1502,42,53
1502,69,54
1502,15,55
1502,129,56
1502,132,57
1502,106,58
1502,89,59
1502,82,60
1502,46,61
1502,79,62
1502,87,63
1502,2,64
1502,93,65
1502,27,66
1503,33,1
1503,34,2
1503,48,3
1503,70,4
1503,66,5
1503,35,6
1503,101,7
1503,50,8
1503,19,9
1503,94,10
1503,124,11
1503,81,12
1503,14,13
1503,107,14
1503,44,15
1503,102,16
1503,121,17
1503,60,18
1503,119,19
1503,59,20
1503,75,21
1503,68,22
1503,123,23
1503,58,24
1503,10,25
1503,65,26
1503,90,27
1503,131,28
1503,118,29
1503,54,30
1503,108,31
1503,67,32
1503,112,33
1503,18,34
1503,117,35
1503,41,36
1503,55,37
1503,26,38
1503,0,39
1503,52,40
1503,105,41
1503,126,42
1503,56,43
1503,92,44
1503,7,45
1503,125,46
1503,71,47
1503,22,48
1503,9,49
1503,47,50
1503,61,51
1503,84,52
1503,97,53
1503,98,54
1503,86,55
1503,120,56
1503,64,57
1503,62,58
1503,85,59
1503,80,60
1503,42,61
1503,91,62
1503,21,63
1503,15,64
1503,24,65
1503,89,66
1503,106,67
1503,49,68
1503,103,69
1503,82,70
1503,83,71
1503,79,72
1503,127,73
1503,16,74
1504,56,1
1504,61,2
1504,58,3
1504,95,4
1505,70,1
1505,19,2
1505,124,3
1505,109,4
1505,122,5
1505,127,6
1505,59,7
1505,133,8
1505,123,9
1505,58,10
1505,104,11
1505,41,12
1505,126,13
1505,91,14
1505,92,15
1505,86,16
1505,37,17
1505,8,18
1505,76,19
1505,79,20
1505,3,21
1506,74,1
1506,100,2
1506,48,3
1506,35,4
1506,124,5
1506,135,6
1506,20,7
1506,14,8
1506,109,9
1506,107,10
1506,51,11
1506,122,12
1506,60,13
1506,128,14
1506,43,15
1506,59,16
1506,133,17
1506,130,18
1506,68,19
1506,40,20
1506,10,21
1506,115,22
1506,118,23
1506,3,24
1506,116,25
1506,108,26
1506,117,27
1506,38,28
1506,55,29
1506,23,30
1506,96,31
1506,56,32
1506,7,33
1506,125,34
1506,99,35
1506,84,36
1506,53,37
1506,57,38
1506,86,39
1506,69,40
1506,132,41
1506,129,42
1506,106,43
1506,127,44
1506,2,45
1507,34,1
1507,33,2
1507,35,3
1507,110,4
1507,101,5
1507,93,6
1507,95,7
1507,94,8
1507,124,9
1507,135,10
1507,20,11
1507,109,12
1507,51,13
1507,107,14
1507,102,15
1507,121,16
1507,128,17
1507,63,18
1507,119,19
1507,43,20
1507,59,21
1507,133,22
1507,73,23
1507,68,24
1507,130,25
1507,78,26
1507,6,27
1507,104,28
1507,108,29
1507,11,30
1507,113,31
1507,18,32
1507,117,33
1507,26,34
1507,55,35
1507,52,36
1507,38,37
1507,91,38
1507,96,39
1507,56,40
1507,92,41
1507,125,42
1507,47,43
1507,53,44
1507,86,45
1507,98,46
1507,134,47
1507,62,48
1507,42,49
1507,132,50
1507,129,51
1507,103,52
1507,1,53
1507,13,54
1507,2,55
1507,16,56
1508,101,1
1508,94,2
1508,107,3
1508,130,4
1508,68,5
1508,54,6
1508,104,7
1508,112,8
1508,11,9
1508,41,10
1508,56,11
1508,71,12
1508,57,13
1508,97,14
1508,120,15
1508,62,16
1508,15,17
1508,21,18
1508,8,19
1508,132,20
1508,89,21
1508,106,22
1508,17,23
1509,33,1
1509,100,2
1509,48,3
1509,110,4
1509,19,5
1509,93,6
1509,102,7
1509,122,8
1509,36,9
1509,121,10
1509,60,11
1509,128,12
1509,32,13
1509,58,14
1509,10,15
1509,88,16
1509,12,17
1509,72,18
1509,118,19
1509,104,20
1509,112,21
1509,77,22
1509,117,23
1509,41,24
1509,55,25
1509,52,26
1509,38,27
1509,26,28
1509,71,29
1509,22,30
1509,61,31
1509,53,32
1509,98,33
1509,57,34
1509,64,35
1509,69,36
1509,21,37
1509,24,38
1509,106,39
1509,30,40
1509,79,41
1509,2,42
1509,16,43
1510,74,1
1510,34,2
1510,66,3
1510,110,4
1510,101,5
1510,19,6
1510,95,7
1510,124,8
1510,135,9
1510,109,10
1510,51,11
1510,107,12
1510,14,13
1510,102,14
1510,122,15
1510,36,16
1510,29,17
1510,60,18
1510,25,19
1510,63,20
1510,59,21
1510,133,22
1510,73,23
1510,68,24
1510,130,25
1510,123,26
1510,40,27
1510,88,28
1510,12,29
1510,65,30
1510,72,31
1510,90,32
1510,16,33
1510,6,34
1510,116,35
1510,108,36
1510,11,37
1510,112,38
1510,117,39
1510,136,40
1510,55,41
1510,38,42
1510,126,43
1510,111,44
1510,7,45
1510,125,46
1510,71,47
1510,99,48
1510,47,49
1510,22,50
1510,61,51
1510,84,52
1510,114,53
1510,45,54
1510,53,55
1510,98,56
1510,57,57
1510,64,58
1510,85,59
1510,80,60
1510,76,61
1510,69,62
1510,8,63
1510,15,64
1510,21,65
1510,132,66
1510,37,67
1510,106,68
1510,103,69
1510,82,70
1510,83,71
1510,39,72
1510,3,73
1510,2,74
1510,93,75
1510,17,76
1511,48,1
1511,110,2
1511,101,3
1511,135,4
1511,109,5
1511,102,6
1511,60,7
1511,43,8
1511,68,9
1511,88,10
1511,90,11
1511,131,12
1511,118,13
1511,11,14
1511,77,15
1511,18,16
1511,26,17
1511,52,18
1511,105,19
1511,91,20
1511,28,21
1511,92,22
1511,22,23
1511,47,24
1511,57,25
1511,98,26
1511,53,27
1511,31,28
1511,42,29
1511,69,30
1511,8,31
1511,24,32
1511,39,33
1511,13,34
1511,79,35
1511,27,36
1512,27,1
1512,50,2
1512,40,3
1512,2,4
1512,94,5
1512,135,6
1512,65,7
1512,45,8
1512,118,9
1512,14,10
1512,102,11
1512,64,12
1512,77,13
1512,93,14
1512,17,15
1513,26,1
1513,126,2
1513,55,3
1513,110,4
1513,23,5
1513,20,6
1513,65,7
1513,118,8
1513,107,9
1513,116,10
1513,67,11
1513,127,12
1514,74,1
1514,100,2
1514,48,3
1514,110,4
1514,35,5
1514,101,6
1514,4,7
1514,17,8
1514,94,9
1514,135,10
1514,20,11
1514,51,12
1514,102,13
1514,122,14
1514,121,15
1514,60,16
1514,29,17
1514,25,18
1514,43,19
1514,119,20
1514,75,21
1514,59,22
1514,130,23
1514,40,24
1514,58,25
1514,12,26
1514,65,27
1514,72,28
1514,90,29
1514,54,30
1514,118,31
1514,112,32
1514,113,33
1514,11,34
1514,77,35
1514,67,36
1514,117,37
1514,41,38
1514,38,39
1514,52,40
1514,0,41
1514,23,42
1514,91,43
1514,28,44
1514,105,45
1514,92,46
1514,7,47
1514,56,48
1514,47,49
1514,9,50
1514,84,51
1514,45,52
1514,57,53
1514,86,54
1514,97,55
1514,53,56
1514,120,57
1514,64,58
1514,134,59
1514,85,60
1514,42,61
1514,69,62
1514,8,63
1514,37,64
1514,132,65
1514,126,66
1514,1,67
1514,39,68
1514,82,69
1514,127,70
1514,16,71
1514,27,72
1515,34,1
1515,66,2
1515,101,3
1515,4,4
1515,135,5
1515,20,6
1515,109,7
1515,14,8
1515,44,9
1515,102,10
1515,36,11
1515,128,12
1515,78,13
1515,12,14
1515,65,15
1515,54,16
1515,6,17
1515,67,18
1515,11,19
1515,112,20
1515,18,21
1515,52,22
1515,126,23
1515,23,24
1515,91,25
1515,96,26
1515,45,27
1515,86,28
1515,64,29
1515,85,30
1515,80,31
1515,37,32
1515,129,33
1515,106,34
1515,46,35
1515,79,36
1515,27,37
1516,74,1
1516,34,2
1516,100,3
1516,110,4
1516,35,5
1516,101,6
1516,50,7
1516,93,8
1516,94,9
1516,124,10
1516,135,11
1516,20,12
1516,109,13
1516,107,14
1516,36,15
1516,60,16
1516,121,17
1516,29,18
1516,25,19
1516,63,20
1516,119,21
1516,75,22
1516,59,23
1516,68,24
1516,58,25
1516,65,26
1516,90,27
1516,54,28
1516,6,29
1516,116,30
1516,108,31
1516,77,32
1516,18,33
1516,117,34
1516,41,35
1516,38,36
1516,136,37
1516,0,38
1516,23,39
1516,91,40
1516,96,41
1516,28,42
1516,27,43
1516,92,44
1516,125,45
1516,9,46
1516,84,47
1516,114,48
1516,57,49
1516,53,50
1516,86,51
1516,97,52
1516,120,53
1516,64,54
1516,98,55
1516,134,56
1516,31,57
1516,85,58
1516,80,59
1516,42,60
1516,69,61
1516,76,62
1516,37,63
